,leave,stay
37241,237.5448,233.9996
37242,67.70195,89.57146
37243,64.07459,71.906494
37244,92.24506,97.0343
37245,119.8953,125.78375
37246,173.67004,176.1684
37247,232.36766,228.62556
37248,73.24244,88.6324
37249,70.0815,75.02205
37250,97.343765,101.904755
37251,131.77293,136.91719
37252,186.8554,186.40088
37253,246.39186,240.12526
37254,76.12424,90.718155
37255,68.20152,73.723595
37256,96.381195,101.38425
37257,127.044395,133.48438
37258,177.97247,178.83562
37259,237.9792,233.06332
37260,74.251236,93.87547
37261,64.17022,68.3264
37262,90.53932,95.67814
37263,120.67626,128.338
37264,168.89445,171.20987
37265,228.96584,225.52496
37266,78.95982,93.7445
37267,62.29511,66.527725
37268,83.746574,89.23898
37269,111.96736,118.74457
37270,155.28758,159.732
37271,216.61966,215.10815
37272,81.69913,92.906555
37273,62.24784,66.47695
37274,82.16931,87.83238
37275,109.56352,116.682236
37276,148.20137,153.91559
37277,210.48,209.92761
37278,54.934246,101.74706
37279,42.8841,46.694435
37280,59.975304,64.21663
37281,75.13082,100.221344
